order,policy,window,dimension,value,seed_count,seeds,complete_seed_set,seed_interpretation,mean_active_U_percent,min_active_U_percent,max_active_U_percent,mean_compute_ms,min_compute_ms,max_compute_ms,mean_active_ms,min_active_ms,max_active_ms,mean_cohort_count,min_cohort_count,max_cohort_count,mean_admission_latency_mean_ms,min_admission_latency_mean_ms,max_admission_latency_mean_ms,mean_admission_latency_p50_ms,min_admission_latency_p50_ms,max_admission_latency_p50_ms,mean_admission_latency_p95_ms,min_admission_latency_p95_ms,max_admission_latency_p95_ms,mean_admission_latency_minimum_ms,min_admission_latency_minimum_ms,max_admission_latency_minimum_ms,mean_admission_latency_maximum_ms,min_admission_latency_maximum_ms,max_admission_latency_maximum_ms,mean_admission_normalized_mean,min_admission_normalized_mean,max_admission_normalized_mean,mean_admission_normalized_p50,min_admission_normalized_p50,max_admission_normalized_p50,mean_admission_normalized_p95,min_admission_normalized_p95,max_admission_normalized_p95,mean_admission_normalized_minimum,min_admission_normalized_minimum,max_admission_normalized_minimum,mean_admission_normalized_maximum,min_admission_normalized_maximum,max_admission_normalized_maximum,mean_admission_slo1_count,min_admission_slo1_count,max_admission_slo1_count,mean_admission_slo1_passed,min_admission_slo1_passed,max_admission_slo1_passed,mean_admission_slo1_percent,min_admission_slo1_percent,max_admission_slo1_percent,mean_admission_slo1p5_count,min_admission_slo1p5_count,max_admission_slo1p5_count,mean_admission_slo1p5_passed,min_admission_slo1p5_passed,max_admission_slo1p5_passed,mean_admission_slo1p5_percent,min_admission_slo1p5_percent,max_admission_slo1p5_percent,mean_arrival_latency_mean_ms,min_arrival_latency_mean_ms,max_arrival_latency_mean_ms,mean_arrival_latency_p50_ms,min_arrival_latency_p50_ms,max_arrival_latency_p50_ms,mean_arrival_latency_p95_ms,min_arrival_latency_p95_ms,max_arrival_latency_p95_ms,mean_arrival_latency_minimum_ms,min_arrival_latency_minimum_ms,max_arrival_latency_minimum_ms,mean_arrival_latency_maximum_ms,min_arrival_latency_maximum_ms,max_arrival_latency_maximum_ms,mean_arrival_normalized_mean,min_arrival_normalized_mean,max_arrival_normalized_mean,mean_arrival_normalized_p50,min_arrival_normalized_p50,max_arrival_normalized_p50,mean_arrival_normalized_p95,min_arrival_normalized_p95,max_arrival_normalized_p95,mean_arrival_normalized_minimum,min_arrival_normalized_minimum,max_arrival_normalized_minimum,mean_arrival_normalized_maximum,min_arrival_normalized_maximum,max_arrival_normalized_maximum,mean_arrival_slo1_count,min_arrival_slo1_count,max_arrival_slo1_count,mean_arrival_slo1_passed,min_arrival_slo1_passed,max_arrival_slo1_passed,mean_arrival_slo1_percent,min_arrival_slo1_percent,max_arrival_slo1_percent,mean_arrival_slo1p5_count,min_arrival_slo1p5_count,max_arrival_slo1p5_count,mean_arrival_slo1p5_passed,min_arrival_slo1p5_passed,max_arrival_slo1p5_passed,mean_arrival_slo1p5_percent,min_arrival_slo1p5_percent,max_arrival_slo1p5_percent
ordered,asu_baseline,full_population,profile,160:4096,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.9925959584437,99.99124424505143,99.99357451872642,58619.99196356537,58619.991963565364,58619.99196356537,58624.33253922295,58623.75882221036,58625.1250358518,64.0,64,64,916.0051959253586,915.9962315970369,916.0175786851844,915.9373744307092,915.9373744307086,915.9373744307095,916.3998211988473,916.3158978590036,916.5131177076364,915.9373744307086,915.9373744307086,915.9373744307086,916.5830538241729,916.437586701777,916.7900647291208,1.0000740459954376,1.0000642589416804,1.0000875652164798,0.9999999999999987,0.999999999999998,0.999999999999999,1.000504889068889,1.0004132634379381,1.0006285836706728,0.9999999999999979,0.999999999999998,0.999999999999998,1.000704938363132,1.000546120602817,1.0009309482528108,64.0,64,64,53.0,53,53,82.8125,82.8125,82.8125,64.0,64,64,64.0,64,64,100.0,100.0,100.0,7889.923093971734,7889.904747181253,7889.94093912156,7447.9288720435,7447.912120708864,7447.941393877809,8358.539911838792,8358.470009055589,8358.629463401292,7427.954550511091,7427.937799176456,7427.967072345401,8363.866246474208,8363.849495139573,8363.878768308517,8.614042088713344,8.61402205809663,8.614061571649978,8.131482653683248,8.131464364949647,8.13149632474271,9.12566748030556,9.125591162005692,9.125765250704498,8.109675134861535,8.109656846127935,8.109688805920998,9.131482653683246,9.131464364949647,9.131496324742708,64.0,64,64,0.0,0,0,0.0,0.0,0.0,64.0,64,64,0.0,0,0,0.0,0.0,0.0
ordered,asu_baseline,full_population,profile,32:2048,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,95.41181860298525,95.4110224573375,95.41247629161624,7356.980542528003,7356.980542528003,7356.980542528003,7710.764400617195,7710.711249168628,7710.828741844409,64.0,64,64,120.48069375964367,120.4798632682598,120.48169909131889,114.9528209770001,114.9528209770001,114.9528209770001,126.22718245160938,126.22718245160937,126.22718245160937,114.9528209770001,114.9528209770001,114.9528209770001,126.23977095258594,126.23977095258593,126.23977095258593,1.048088187272496,1.0480809626443677,1.0480969328749672,1.0000000000000009,1.0000000000000009,1.0000000000000009,1.0980781626652307,1.0980781626652307,1.0980781626652307,1.0000000000000009,1.0000000000000009,1.0000000000000009,1.098187672817914,1.098187672817914,1.098187672817914,64.0,64,64,32.0,32,32,50.0,50.0,50.0,64.0,64,64,64.0,64,64,100.0,100.0,100.0,183.4849770307873,183.48331604801956,183.48698769413772,126.23977095258594,126.23977095258593,126.23977095258593,241.18000342860947,241.18000342860947,241.18000342860947,125.62719723839321,125.6104459037578,125.63971907270312,241.19259192958603,241.19259192958603,241.19259192958603,1.5961763745449915,1.5961619252887347,1.596193865749934,1.098187672817914,1.098187672817914,1.098187672817914,2.0980781626652316,2.0980781626652316,2.0980781626652316,1.0928587586687322,1.0927130351058563,1.0929676888733455,2.098187672817915,2.098187672817915,2.098187672817915,64.0,64,64,0.0,0,0,0.0,0.0,0.0,64.0,64,64,32.0,32,32,50.0,50.0,50.0
ordered,asu_baseline,full_population,profile,32:4096,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,100.0,100.0,100.0,14639.53510189097,14639.53510189097,14639.53510189097,14639.53510189097,14639.53510189097,14639.53510189097,64.0,64,64,228.7427359670464,228.7427359670464,228.7427359670464,228.7427359670464,228.7427359670464,228.7427359670464,228.74273596704643,228.74273596704643,228.74273596704643,228.74273596704634,228.74273596704637,228.74273596704637,228.74273596704643,228.74273596704643,228.74273596704643,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000007,1.0000000000000007,1.0000000000000007,64.0,64,64,64.0,64,64,100.0,100.0,100.0,64.0,64,64,64.0,64,64,100.0,100.0,100.0,584.075491469857,584.0738304870893,584.0775021332074,469.9353278966325,469.93532789663243,469.93532789663243,698.6654753627023,698.6654753627023,698.6654753627023,469.3227541824397,469.30600284780434,469.3352760167496,698.6780638636789,698.6780638636789,698.6780638636789,2.553416566434711,2.553409305077271,2.5534253564989813,2.054427328194297,2.054427328194297,2.054427328194297,3.0543722947484344,3.0543722947484344,3.0543722947484344,2.0517493252771644,2.0516760930734637,2.051804067274793,3.0544273281942984,3.054427328194298,3.054427328194298,64.0,64,64,0.0,0,0,0.0,0.0,0.0,64.0,64,64,0.0,0,0,0.0,0.0,0.0
ordered,asu_baseline,full_population,profile,64:2048,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,100.0,100.0,100.0,12854.537173594183,12854.537173594184,12854.537173594184,12854.537173594183,12854.537173594184,12854.537173594184,64.0,64,64,200.8521433374091,200.85214333740913,200.85214333740913,200.85214333740896,200.85214333740896,200.85214333740896,200.8521433374093,200.8521433374093,200.8521433374093,200.85214333740896,200.85214333740896,200.85214333740896,200.8521433374093,200.8521433374093,200.8521433374093,1.0000000000000004,1.0000000000000004,1.0000000000000004,0.9999999999999997,0.9999999999999997,0.9999999999999997,1.0000000000000013,1.0000000000000013,1.0000000000000013,0.9999999999999997,0.9999999999999997,0.9999999999999997,1.0000000000000013,1.0000000000000013,1.0000000000000013,64.0,64,64,64.0,64,64,100.0,100.0,100.0,64.0,64,64,64.0,64,64,100.0,100.0,100.0,999.7250744594938,999.723413476726,999.7270851228442,899.5302072010878,899.5302072010878,899.5302072010878,1100.3697620375206,1100.3697620375206,1100.3697620375206,898.9176334868952,898.9008821522597,898.930155321205,1100.3823505384971,1100.3823505384971,1100.3823505384971,4.977418004347945,4.977409734668866,4.9774280150120935,4.478569121814041,4.478569121814041,4.478569121814041,5.478506446351549,5.478506446351549,5.478506446351549,4.475519247891792,4.475435846568026,4.475581591435166,5.478569121814043,5.478569121814043,5.478569121814043,64.0,64,64,0.0,0,0,0.0,0.0,0.0,64.0,64,64,0.0,0,0,0.0,0.0,0.0
ordered,asu_baseline,full_population,profile,64:4096,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,100.0,100.0,100.0,25634.647019872675,25634.647019872675,25634.647019872675,25634.647019872675,25634.647019872675,25634.647019872675,64.0,64,64,400.54135968551054,400.54135968551054,400.54135968551054,400.54135968551054,400.54135968551054,400.54135968551054,400.54135968551054,400.54135968551054,400.54135968551054,400.54135968551054,400.54135968551054,400.54135968551054,400.54135968551054,400.54135968551054,400.54135968551054,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,64.0,64,64,64.0,64,64,100.0,100.0,100.0,64.0,64,64,64.0,64,64,100.0,100.0,100.0,1700.963185656464,1700.9615246736964,1700.9651963198146,1500.9237102240077,1500.9237102240077,1500.9237102240077,1901.4524814085416,1901.4524814085416,1901.4524814085416,1500.311136509815,1500.2943851751795,1500.3236583441249,1901.4650699095182,1901.4650699095182,1901.4650699095182,4.246660537109067,4.246656390264484,4.2466655569735625,3.7472377669124506,3.747237766912451,3.747237766912451,4.747206338195611,4.747206338195611,4.747206338195611,3.7457084024676064,3.745666580732521,3.7457396647430423,4.747237766912452,4.747237766912452,4.747237766912452,64.0,64,64,0.0,0,0,0.0,0.0,0.0,64.0,64,64,0.0,0,0,0.0,0.0,0.0
ordered,asu_baseline,full_population,profile,80:2048,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,100.0,100.0,100.0,15603.319062452329,15603.319062452329,15603.319062452329,15603.319062452329,15603.319062452329,15603.319062452329,64.0,64,64,243.80186035081763,243.80186035081763,243.80186035081763,243.80186035081715,243.80186035081715,243.80186035081715,243.8018603508183,243.8018603508183,243.8018603508183,243.80186035081715,243.80186035081715,243.80186035081715,243.8018603508183,243.8018603508183,243.8018603508183,0.9999999999999961,0.9999999999999962,0.9999999999999962,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.999999999999999,0.999999999999999,0.999999999999999,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.999999999999999,0.999999999999999,0.999999999999999,64.0,64,64,64.0,64,64,100.0,100.0,100.0,64.0,64,64,64.0,64,64,100.0,100.0,100.0,2266.936656025446,2266.9349950426786,2266.9386666887967,2145.2669302603363,2145.2669302603363,2145.2669302603363,2389.056202110177,2389.056202110177,2389.056202110177,2144.654356546144,2144.6376052115083,2144.6668783804535,2389.0687906111534,2389.0687906111534,2389.0687906111534,9.298274643037749,9.298267830198972,9.29828289015837,8.799222972184895,8.799222972184895,8.799222972184895,9.79917133803838,9.79917133803838,9.79917133803838,8.796710383834212,8.79664167502858,8.796761744534624,9.79922297218489,9.79922297218489,9.79922297218489,64.0,64,64,0.0,0,0,0.0,0.0,0.0,64.0,64,64,0.0,0,0,0.0,0.0,0.0
ordered,asu_baseline,full_population,profile,80:4096,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,100.0,100.0,100.0,31132.212914176984,31132.212914176984,31132.212914176984,31132.212914176984,31132.212914176984,31132.212914176984,64.0,64,64,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,64.0,64,64,64.0,64,64,100.0,100.0,100.0,64.0,64,64,64.0,64,64,100.0,100.0,100.0,3118.498826376878,3118.49716539411,3118.5008370402284,2875.5096173951692,2875.509617395169,2875.509617395169,3361.937855678208,3361.9378556782076,3361.9378556782076,2874.897043680976,2874.880292346341,2874.909565515286,3361.9504441791846,3361.950444179184,3361.950444179184,6.410849284576027,6.410845870013194,6.410853417994193,5.911324582695692,5.911324582695692,5.911324582695692,6.911298703903692,6.911298703903691,6.911298703903691,5.910065285201601,5.9100308486705515,5.910091026943701,6.911324582695691,6.911324582695691,6.911324582695691,64.0,64,64,0.0,0,0,0.0,0.0,0.0,64.0,64,64,0.0,0,0,0.0,0.0,0.0
ordered,asu_baseline,long_2_6s,category,LL,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.98421757135013,99.98387031893986,99.98473240593448,84411.66001447514,84411.41998956399,84412.10585156891,84424.98432739566,84424.91998616845,84425.03747884423,160.0,160,160,538.5218584482047,538.5191419024852,538.523690800453,458.5501817142649,458.5501817142649,458.5501817142649,744.1386016188335,744.1386016188335,744.1386016188335,372.65086947459713,372.65086947459713,372.65086947459713,744.1386016188335,744.1386016188335,744.1386016188335,1.0002288433992705,1.0002233590052485,1.0002329351501869,0.9999999999999978,0.9999999999999978,0.9999999999999978,1.000116743121185,1.000000000000001,1.0003502293635524,0.9999999999999963,0.9999999999999963,0.9999999999999963,1.0093272058625289,1.0092822540429909,1.0093608079156449,160.0,160,160,151.33333333333334,150,152,94.58333333333333,93.75,95.0,160.0,160,160,160.0,160,160,100.0,100.0,100.0,4868.589961028923,4868.588594066661,4868.590894553674,4851.187970009257,4851.164191729634,4851.2019572325635,6054.045998744373,6054.045998744373,6054.045998744373,3733.9887399395884,3733.9719886049534,3734.0012617738985,6060.614210146409,6060.597458811774,6060.626731980719,9.657053436937867,9.657050899329548,9.65705556745704,10.021172107235293,10.021108298771203,10.021209641625932,13.20258117903615,13.202581179036148,13.202581179036148,6.518648811498849,6.518626300457762,6.518665638786511,13.216905045134034,13.21686851405128,13.21693235258,160.0,160,160,0.0,0,0,0.0,0.0,0.0,160.0,160,160,0.0,0,0,0.0,0.0,0.0
ordered,asu_baseline,long_2_6s,category,SL,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,100.0,100.0,100.0,43575.01567260434,43574.96252115577,43575.08001383155,43575.01567260434,43574.96252115577,43575.08001383155,96.0,96,96,405.56117130628263,405.56117130628263,405.56117130628263,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,243.80186035081715,243.80186035081715,243.80186035081715,486.44082678401537,486.44082678401537,486.44082678401537,0.9999999999999978,0.9999999999999978,0.9999999999999978,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999994,0.9999999999999994,0.9999999999999994,96.0,96,96,96.0,96,96,100.0,100.0,100.0,96.0,96,96,96.0,96,96,100.0,100.0,100.0,2875.27841298487,2875.2767520021025,2875.2804236482207,2875.306802657213,2875.2830243775907,2875.3207898805204,3361.933659511216,3361.9336595112154,3361.9336595112154,2388.456216896961,2388.4394655623255,2388.4687387312706,3361.9504441791846,3361.950444179184,3361.950444179184,7.539991070729933,7.539986523408452,7.5399965753822515,6.910907646602361,6.910858764439695,6.910936400815694,9.79915412665621,9.79915412665621,9.79915412665621,5.910065285201601,5.9100308486705515,5.910091026943701,9.79922297218489,9.79922297218489,9.79922297218489,96.0,96,96,0.0,0,0,0.0,0.0,0.0,96.0,96,96,0.0,0,0,0.0,0.0,0.0
ordered,asu_baseline,long_2_6s,length,128,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.9913551737261,99.99115935248032,99.99159364115631,71474.52614997956,71474.52614997956,71474.52614997956,71480.70553302346,71480.53506026011,71480.84551957603,128.0,128,128,558.4430119767458,558.4416801582821,558.4441056216878,376.1266608490385,376.10990951440317,376.1391826833483,744.1386016188335,744.1386016188335,744.1386016188335,372.65086947459713,372.65086947459713,372.65086947459713,744.1386016188335,744.1386016188335,744.1386016188335,1.0001295486848,1.0001259747807179,1.0001324834557386,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,0.9999999999999963,0.9999999999999963,0.9999999999999963,1.0093272058625289,1.0092822540429909,1.0093608079156449,128.0,128,128,124.33333333333333,124,125,97.13541666666667,96.875,97.65625,128.0,128,128,128.0,128,128,100.0,100.0,100.0,4572.155318283677,4572.152001673173,4572.159343182862,4110.72797450282,4110.711223168185,4110.74049633713,5595.504209364092,5595.504209364092,5595.504209364092,3733.9887399395884,3733.9719886049534,3734.0012617738985,5599.005177740488,5598.988426405852,5599.017699574797,8.77051746523754,8.770510786723946,8.770525570001093,7.524142902357382,7.524120391316295,7.524159729645044,11.021648793996418,11.021648793996418,11.021648793996418,6.518648811498849,6.518626300457762,6.518665638786511,11.031043561762104,11.030998609942566,11.03107716381522,128.0,128,128,0.0,0,0,0.0,0.0,0.0,128.0,128,128,0.0,0,0,0.0,0.0,0.0
ordered,asu_baseline,long_2_6s,length,160,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.94480243296091,99.94239298631759,99.94924119382004,12937.133864495583,12936.89383958443,12937.579701589351,12944.278794372201,12944.149997598275,12944.384925908336,32.0,32,32,458.8372443340406,458.81928702567507,458.84699257525153,458.5501817142649,458.5501817142649,458.5501817142649,461.18382081738065,461.16423870475046,461.2229850426411,458.5501817142649,458.5501817142649,458.5501817142649,461.60903240592233,461.60903240592233,461.60903240592233,1.0006260222571528,1.0005868612032887,1.0006472810890097,0.9999999999999978,0.9999999999999978,0.9999999999999978,1.005743404338581,1.0057006999336735,1.0058288131483952,0.9999999999999978,0.9999999999999978,0.9999999999999978,1.0066706999879949,1.0066706999879949,1.0066706999879949,32.0,32,32,27.0,26,28,84.375,81.25,87.5,32.0,32,32,32.0,32,32,100.0,100.0,100.0,6054.328532009909,6054.314599600729,6054.336032788383,6053.876753342355,6053.852975062732,6053.890740565662,6058.773491559169,6058.763733836188,6058.793007005133,6053.466994366117,6053.450243031482,6053.4795162004275,6060.614210146409,6060.597458811774,6060.626731980719,13.203197323739177,13.203166940130718,13.203213681334862,13.202212090965164,13.202160235616347,13.202242594111526,13.212890831072755,13.212869551563182,13.212933390091901,13.201318494162507,13.201281963079754,13.201345801608474,13.216905045134034,13.21686851405128,13.21693235258,32.0,32,32,0.0,0,0,0.0,0.0,0.0,32.0,32,32,0.0,0,0,0.0,0.0,0.0
ordered,asu_baseline,long_2_6s,length,32,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,
ordered,asu_baseline,long_2_6s,length,64,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,
ordered,asu_baseline,long_2_6s,length,80,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,100.0,100.0,100.0,43575.01567260434,43574.96252115577,43575.08001383155,43575.01567260434,43574.96252115577,43575.08001383155,96.0,96,96,405.56117130628263,405.56117130628263,405.56117130628263,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,486.44082678401537,243.80186035081715,243.80186035081715,243.80186035081715,486.44082678401537,486.44082678401537,486.44082678401537,0.9999999999999978,0.9999999999999978,0.9999999999999978,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999943,0.9999999999999943,0.9999999999999943,0.9999999999999994,0.9999999999999994,0.9999999999999994,96.0,96,96,96.0,96,96,100.0,100.0,100.0,96.0,96,96,96.0,96,96,100.0,100.0,100.0,2875.27841298487,2875.2767520021025,2875.2804236482207,2875.306802657213,2875.2830243775907,2875.3207898805204,3361.933659511216,3361.9336595112154,3361.9336595112154,2388.456216896961,2388.4394655623255,2388.4687387312706,3361.9504441791846,3361.950444179184,3361.950444179184,7.539991070729933,7.539986523408452,7.5399965753822515,6.910907646602361,6.910858764439695,6.910936400815694,9.79915412665621,9.79915412665621,9.79915412665621,5.910065285201601,5.9100308486705515,5.910091026943701,9.79922297218489,9.79922297218489,9.79922297218489,96.0,96,96,0.0,0,0,0.0,0.0,0.0,96.0,96,96,0.0,0,0,0.0,0.0,0.0
ordered,asu_baseline,long_2_6s,profile,128:2048,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.97409697734918,99.97351032773868,99.97481139011542,23849.655646374216,23849.655646374216,23849.655646374216,23855.835029418115,23855.664556654767,23855.97501597069,64.0,64,64,372.74742233465804,372.74475869773073,372.749609624542,372.65086947459713,372.65086947459713,372.65086947459713,372.7067470068261,372.6508694745976,372.7808936098545,372.65086947459713,372.65086947459713,372.65086947459713,376.1266608490385,376.10990951440317,376.1391826833483,1.0002590973695988,1.0002519495614344,1.000264966911476,0.9999999999999963,0.9999999999999963,0.9999999999999963,1.0001499460669618,0.9999999999999976,1.0003489167634019,0.9999999999999963,0.9999999999999963,0.9999999999999963,1.0093272058625289,1.0092822540429909,1.0093608079156449,64.0,64,64,60.333333333333336,60,61,94.27083333333333,93.75,95.3125,64.0,64,64,64.0,64,64,100.0,100.0,100.0,3920.888649700903,3920.885333090399,3920.8926746000884,3738.0771050282224,3738.0603536935873,3738.0896268625324,4107.295472159631,4107.239594627402,4107.369618762659,3733.9887399395884,3733.9719886049534,3734.0012617738985,4110.72797450282,4110.711223168185,4110.74049633713,10.521614118944564,10.52160521889689,10.521624919668552,10.031043561762107,10.03099860994257,10.031077163815223,11.021832521014959,11.021682574947995,11.0220314917114,10.020072528487992,10.020027576668454,10.020106130541107,11.031043561762104,11.030998609942566,11.03107716381522,64.0,64,64,0.0,0,0,0.0,0.0,0.0,64.0,64,64,0.0,0,0,0.0,0.0,0.0
ordered,asu_baseline,long_2_6s,profile,128:4096,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,100.0,100.0,100.0,47624.87050360534,47624.87050360534,47624.87050360534,47624.87050360534,47624.87050360534,47624.87050360534,64.0,64,64,744.1386016188335,744.1386016188335,744.1386016188335,744.1386016188335,744.1386016188335,744.1386016188335,744.1386016188335,744.1386016188335,744.1386016188335,744.1386016188335,744.1386016188335,744.1386016188335,744.1386016188335,744.1386016188335,744.1386016188335,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,64.0,64,64,64.0,64,64,100.0,100.0,100.0,64.0,64,64,64.0,64,64,100.0,100.0,100.0,5223.421986866451,5223.418670255947,5223.426011765637,4854.866576121653,4854.849824787018,4854.8790979559635,5595.572675397297,5595.516797865069,5595.646822000326,4850.778211033019,4850.761459698384,4850.790732867329,5599.005177740488,5598.988426405852,5599.017699574797,7.0194208115305186,7.019416354551003,7.019426220333632,6.52414290235738,6.524120391316294,6.524159729645042,7.519530183254083,7.5194550930328425,7.519629824104412,6.518648811498849,6.518626300457762,6.518665638786511,7.524142902357382,7.524120391316295,7.524159729645044,64.0,64,64,0.0,0,0,0.0,0.0,0.0,64.0,64,64,0.0,0,0,0.0,0.0,0.0
ordered,asu_baseline,long_2_6s,profile,160:2048,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.94480243296091,99.94239298631759,99.94924119382004,12937.133864495583,12936.89383958443,12937.579701589351,12944.278794372201,12944.149997598275,12944.384925908336,32.0,32,32,458.8372443340406,458.81928702567507,458.84699257525153,458.5501817142649,458.5501817142649,458.5501817142649,461.18382081738065,461.16423870475046,461.2229850426411,458.5501817142649,458.5501817142649,458.5501817142649,461.60903240592233,461.60903240592233,461.60903240592233,1.0006260222571528,1.0005868612032887,1.0006472810890097,0.9999999999999978,0.9999999999999978,0.9999999999999978,1.005743404338581,1.0057006999336735,1.0058288131483952,0.9999999999999978,0.9999999999999978,0.9999999999999978,1.0066706999879949,1.0066706999879949,1.0066706999879949,32.0,32,32,27.0,26,28,84.375,81.25,87.5,32.0,32,32,32.0,32,32,100.0,100.0,100.0,6054.328532009909,6054.314599600729,6054.336032788383,6053.876753342355,6053.852975062732,6053.890740565662,6058.773491559169,6058.763733836188,6058.793007005133,6053.466994366117,6053.450243031482,6053.4795162004275,6060.614210146409,6060.597458811774,6060.626731980719,13.203197323739177,13.203166940130718,13.203213681334862,13.202212090965164,13.202160235616347,13.202242594111526,13.212890831072755,13.212869551563182,13.212933390091901,13.201318494162507,13.201281963079754,13.201345801608474,13.216905045134034,13.21686851405128,13.21693235258,32.0,32,32,0.0,0,0,0.0,0.0,0.0,32.0,32,32,0.0,0,0,0.0,0.0,0.0
ordered,asu_baseline,long_2_6s,profile,160:4096,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,
ordered,asu_baseline,long_2_6s,profile,32:2048,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,
ordered,asu_baseline,long_2_6s,profile,32:4096,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0,0,,,,0.0,0,0,0.0,0,0,,,
